ID,Rol,Acusado,Victima,Sexo,Edad,Rango etario,Año,Mes,Día,Día semana,Hora,Hora completa,Num víctimas,Participantes,Fecha fallecimiento,Lugar del hecho,Tipo de calle,Calle,Cruce,Dirección normalizada,Comuna,Barrios,Coordenada,Pos x,Pos y
2018-0123,CONDUCTOR,SD,AUTO,MASCULINO,25,Entre 21 y 40,2018,11,12,Lunes,3,03:32:00,1,AUTO-SD,2018-11-12,"Paz, Gral. Av. y Peron, Eva Av.",GRAL PAZ,"PAZ, GRAL. AV.","PERON, EVA AV.","PAZ, GRAL. AV. y PERON, EVA AV.",COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.5025179,-34.67450313",-58.5025179,-34.67450313
2018-0124,CONDUCTOR,CARGAS,CARGAS,MASCULINO,44,Entre 41 y 60,2018,11,15,Jueves,19,19:40:00,1,CARGAS-CARGAS,2018-11-15,AU Perito Moreno y Reservistas Argentinos,AUTOPISTA,AUTOPISTA PERITO MORENO,,AUTOPISTA PERITO MORENO y RESERVISTAS ARGENTINOS,COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.52144411,-34.63682499",-58.52144411,-34.63682499
2018-0125,PEATON,PASAJEROS,PEATON,MASCULINO,29,Entre 21 y 40,2018,11,16,Viernes,21,21:12:00,1,PEATON-PASAJEROS,2018-11-17,Saenz Av. y Ventana,AVENIDA,SAENZ AV.,VENTANA,SAENZ AV. y VENTANA,COMUNA 4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,"-58.41650465,-34.65084045",-58.41650465,-34.65084045
2018-0126,CONDUCTOR,AUTO,MOTO,MASCULINO,27,Entre 21 y 40,2018,11,18,Domingo,12,12:11:00,1,MOTO-AUTO,2018-11-23,Avda. General Paz y Cnel. Ramón Falcón,GRAL PAZ,"PAZ, GRAL. AV.","FALCON, RAMON L.,CNEL.","PAZ, GRAL. AV. y FALCON, RAMON L.,CNEL.",COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.52994219,-34.64055918",-58.52994219,-34.64055918
2018-0127,CONDUCTOR,MOTO,MOTO,MASCULINO,29,Entre 21 y 40,2018,11,19,Lunes,9,09:14:00,1,MOTO-MOTO,2018-11-19,Av. Gral. Paz y Av. de los Constituyentes,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CONSTITUYENTES AV.,"PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",COMUNA 12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,"-58.50993046,-34.56919739",-58.50993046,-34.56919739
2018-0128,PASAJERO_ACOMPAÑANTE,PASAJEROS,AUTO,MASCULINO,49,Entre 41 y 60,2018,11,25,Domingo,4,04:30:00,2,AUTO-PASAJEROS,2018-11-25,"Paz, Gral. Av. 11200",GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 11200",COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.52844623,-34.64592873",-58.52844623,-34.64592873
2018-0128,PASAJERO_ACOMPAÑANTE,PASAJEROS,AUTO,FEMENINO,39,Entre 21 y 40,2018,11,25,Domingo,4,04:30:00,2,AUTO-PASAJEROS,2018-11-25,"Paz, Gral. Av. 11200",GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 11200",COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.52844623,-34.64592873",-58.52844623,-34.64592873
2018-0129,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,37,Entre 21 y 40,2018,11,28,Miercoles,4,04:01:00,1,MOTO-PASAJEROS,2018-11-30,"Newbery, Jorge Av. y Guevara",AVENIDA,"NEWBERY, JORGE AV.",GUEVARA,"NEWBERY, JORGE AV. y GUEVARA",COMUNA 15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,"-58.45021367,-34.58695347",-58.45021367,-34.58695347
2018-0130,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,0,Menos de 20,2018,12,3,Lunes,3,03:00:00,1,MOTO-PASAJEROS,2018-12-03,Gaona Av. y Segurola Av.,AVENIDA,GAONA AV.,SEGUROLA AV.,GAONA AV. y SEGUROLA AV.,COMUNA 10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,"-58.49022072,-34.62770192",-58.49022072,-34.62770192
2018-0131,CONDUCTOR,CARGAS,MOTO,MASCULINO,29,Entre 21 y 40,2018,12,7,Viernes,19,19:10:00,1,MOTO-CARGAS,2018-12-07,"Madero, Eduardo Av. 550",AVENIDA,"MADERO, EDUARDO AV.",,"MADERO, EDUARDO AV. 550",COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.36860866,-34.60106568",-58.36860866,-34.60106568
2018-0132,PEATON,CARGAS,PEATON,MASCULINO,70,Entre 61 y 80,2018,12,12,Miercoles,8,08:26:00,1,PEATON-CARGAS,2018-12-12,"AU Arturo Illia y Castillo, Ramon S.",AUTOPISTA,AUTOPISTA ARTURO ILLIA,"CASTILLO, RAMON S., PRES. AV.","AUTOPISTA ARTURO ILLIA y CASTILLO, RAMON S., PRES. AV.",COMUNA 2,RECOLETA,"-58.39490504,-34.57241534",-58.39490504,-34.57241534
2018-0133,PEATON,CARGAS,PEATON,FEMENINO,60,Entre 61 y 80,2018,12,12,Miercoles,14,14:07:00,1,PEATON-CARGAS,2018-12-12,Nazca Av. y Rivadavia Av.,AVENIDA,NAZCA AV.,RIVADAVIA AV.,NAZCA AV. y RIVADAVIA AV.,COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.46963952,-34.63070603",-58.46963952,-34.63070603
2018-0134,PEATON,MOTO,PEATON,MASCULINO,56,Entre 41 y 60,2018,12,12,Miercoles,21,21:00:00,1,PEATON-MOTO,2018-12-13,La Plata Av. y Caseros Av.,AVENIDA,LA PLATA AV.,CASEROS AV.,LA PLATA AV. y CASEROS AV.,COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.42349365,-34.64019887",-58.42349365,-34.64019887
2018-0135,PEATON,PASAJEROS,PEATON,MASCULINO,80,Más de 80,2018,12,18,Martes,14,14:40:00,1,PEATON-PASAJEROS,2018-12-22,Belgrano Av. y Peru,AVENIDA,BELGRANO AV.,PERU,BELGRANO AV. y PERU,COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.37471802,-34.61265002",-58.37471802,-34.61265002
2018-0136,PEATON,PASAJEROS,PEATON,FEMENINO,70,Entre 61 y 80,2018,12,18,Martes,15,15:42:00,1,PEATON-PASAJEROS,2018-12-18,Rivadavia Av. 7013,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 7013,COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.46438789,-34.62913916",-58.46438789,-34.62913916
2018-0137,PASAJERO_ACOMPAÑANTE,PASAJEROS,MOTO,MASCULINO,29,Entre 21 y 40,2018,12,18,Martes,20,20:15:00,1,MOTO-PASAJEROS,2018-12-19,Adolfo Alsina y Santiago del Estero,CALLE,"ALSINA, ADOLFO",SANTIAGO DEL ESTERO,"ALSINA, ADOLFO y SANTIAGO DEL ESTERO",COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.38481975,-34.61100424",-58.38481975,-34.61100424
2018-0138,PASAJERO_ACOMPAÑANTE,PASAJEROS,PASAJEROS,FEMENINO,79,Entre 61 y 80,2018,12,21,Viernes,9,09:30:00,1,PASAJEROS-PASAJEROS,2018-12-21,Bermudez 1893,CALLE,BERMUDEZ,,BERMUDEZ 1893,COMUNA 10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,"-58.50751833,-34.62073702",-58.50751833,-34.62073702
2018-0139,PASAJERO_ACOMPAÑANTE,MOTO,MOTO,MASCULINO,28,Entre 21 y 40,2018,12,22,Sabado,6,06:30:00,1,MOTO-MOTO,2018-12-24,Santander 1974,CALLE,SANTANDER,,SANTANDER 1974,COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.44682986,-34.63888084",-58.44682986,-34.63888084
2018-0140,CONDUCTOR,AUTO,AUTO,MASCULINO,78,Entre 61 y 80,2018,12,22,Sabado,8,08:05:00,1,AUTO-AUTO,2018-12-22,Julieta Lanteri 1400,CALLE,LANTERI JULIETA,,LANTERI JULIETA 1400,COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.3600465,-34.61381341",-58.3600465,-34.61381341
2018-0141,PEATON,MOTO,PEATON,MASCULINO,75,Entre 61 y 80,2018,12,22,Sabado,17,17:40:00,1,PEATON-MOTO,2018-12-24,Maza y Av. Independencia,AVENIDA,MAZA,INDEPENDENCIA AV.,MAZA e INDEPENDENCIA AV.,COMUNA 5,ALMAGRO - BOEDO,"-58.41509546,-34.62085945",-58.41509546,-34.62085945
2018-0142,PASAJERO_ACOMPAÑANTE,PASAJEROS,CARGAS,MASCULINO,32,Entre 21 y 40,2018,12,25,Martes,13,13:30:00,1,CARGAS-PASAJEROS,2019-01-01,"PAZ, GRAL. AV. 5172",GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 5172",COMUNA 12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,"-58.50997604,-34.57251072",-58.50997604,-34.57251072
2018-0143,CONDUCTOR,AUTO,MOTO,MASCULINO,22,Entre 21 y 40,2018,12,29,Sabado,5,05:25:00,1,MOTO-AUTO,2018-12-29,"Olivera Av. y Alberdi, Juan Bautista Av.",AVENIDA,OLIVERA AV.,"ALBERDI, JUAN BAUTISTA AV.","OLIVERA AV. y ALBERDI, JUAN BAUTISTA AV.",COMUNA 10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,"-58.48606475,-34.64047818",-58.48606475,-34.64047818
2019-0001,CONDUCTOR,CARGAS,MOTO,MASCULINO,25,Entre 21 y 40,2019,1,8,Martes,8,08:30:00,1,MOTO-CARGAS,2019-01-08,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",CALLE 12 (NO OFICIAL),"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",COMUNA 2,RECOLETA,"-58.38526125,-34.5780581",-58.38526125,-34.5780581
2019-0002,CONDUCTOR,CARGAS,AUTO,MASCULINO,32,Entre 21 y 40,2019,1,9,Miercoles,4,04:00:00,1,AUTO-CARGAS,2019-01-09,"CASTAÑARES AV. Y MORENO, PERITO AV.",AVENIDA,CASTA?ARES AV.,"MORENO, PERITO AV.","CASTAÃ‘ARES AV. y MORENO, PERITO AV.",COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.45463662,-34.65082149",-58.45463662,-34.65082149
2019-0003,CONDUCTOR,AUTO,MOTO,MASCULINO,23,Entre 21 y 40,2019,1,12,Sabado,8,08:00:00,1,MOTO-AUTO,2019-01-12,SAN MARTIN AV. Y TERRADA,AVENIDA,SAN MARTIN AV.,TERRADA,SAN MARTIN AV. y TERRADA,COMUNA 15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,"-58.49121672,-34.59718073",-58.49121672,-34.59718073
2019-0004,CONDUCTOR,PASAJEROS,AUTO,MASCULINO,71,Entre 61 y 80,2019,1,14,Lunes,19,19:58:00,1,AUTO-PASAJEROS,2019-01-14,"PERON, EVA AV. Y MEDINA",AVENIDA,"PERON, EVA AV.",MEDINA,"PERON, EVA AV. y MEDINA",COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.47325712,-34.65284605",-58.47325712,-34.65284605
2019-0005,CONDUCTOR,CARGAS,MOTO,MASCULINO,43,Entre 41 y 60,2019,1,19,Sabado,12,12:00:00,1,MOTO-CARGAS,2019-01-19,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",AVENIDA,"JUSTO, JUAN B. AV.",ALVAREZ JONTE AV.,"JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.",COMUNA 10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,"-58.52108101,-34.63382309",-58.52108101,-34.63382309
2019-0006,PEATON,AUTO,PEATON,FEMENINO,12,Menos de 20,2019,1,23,Miercoles,5,05:45:00,1,PEATON-AUTO,2019-01-23,"OBLIGADO RAFAEL, AV. COSTANERA 4650",AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA",,"OBLIGADO RAFAEL, AV.COSTANERA 4650",COMUNA 14,PALERMO,"-58.41652702,-34.55509606",-58.41652702,-34.55509606
2019-0007,CONDUCTOR,AUTO,MOTO,MASCULINO,35,Entre 21 y 40,2019,1,26,Sabado,19,19:34:00,1,MOTO-AUTO,2019-01-26,"MITRE, BARTOLOME Y YATAY",CALLE,"MITRE, BARTOLOME",YATAY,"MITRE, BARTOLOME y YATAY",COMUNA 5,ALMAGRO - BOEDO,"-58.42891604,-34.6107166",-58.42891604,-34.6107166
2019-0008,CONDUCTOR,MULTIPLE,MOTO,MASCULINO,42,Entre 41 y 60,2019,1,30,Miercoles,22,22:45:00,1,MULTIPLE,2019-01-31,"PAZ, GRAL. AV. 16080",GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 16080",COMUNA 8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,"-58.47802293,-34.69156793",-58.47802293,-34.69156793
2019-0009,CONDUCTOR,AUTO,MOTO,MASCULINO,34,Entre 21 y 40,2019,1,31,Jueves,14,14:55:00,1,MOTO-AUTO,2019-01-31,CHACABUCO Y SAN JUAN AV.,AVENIDA,CHACABUCO,SAN JUAN AV.,CHACABUCO y SAN JUAN AV.,COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.37564821,-34.62200207",-58.37564821,-34.62200207
2019-0010,PEATON,AUTO,PEATON,MASCULINO,0,Menos de 20,2019,2,2,Sabado,7,07:50:00,2,PEATON-AUTO,2019-02-02,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 4100,COMUNA 14,PALERMO,"-58.42668489,-34.56961468",-58.42668489,-34.56961468
2019-0010,PEATON,AUTO,PEATON,MASCULINO,59,Entre 41 y 60,2019,2,2,Sabado,7,07:50:00,2,PEATON-AUTO,2019-02-02,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 4100,COMUNA 14,PALERMO,"-58.42668489,-34.56961468",-58.42668489,-34.56961468
2019-0011,PEATON,AUTO,PEATON,MASCULINO,0,Menos de 20,2019,2,10,Domingo,1,01:00:00,1,PEATON-AUTO,2019-02-10,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",GRAL PAZ,"PAZ, GRAL. AV.","ALBERDI, JUAN BAUTISTA AV.","PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.5183993,-34.66252488",-58.5183993,-34.66252488
2019-0012,CONDUCTOR,AUTO,MOTO,MASCULINO,31,Entre 21 y 40,2019,2,17,Domingo,3,03:16:00,1,MOTO-AUTO,2019-02-20,"CASTAÑARES AV. Y GORDILLO, TIMOTEO",AVENIDA,CASTA?ARES AV.,"GORDILLO, TIMOTEO","CASTAÃ‘ARES AV. y GORDILLO, TIMOTEO",COMUNA 8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,"-58.48432691,-34.67665828",-58.48432691,-34.67665828
2019-0013,PEATON,AUTO,PEATON,MASCULINO,39,Entre 21 y 40,2019,2,20,Miercoles,7,07:30:00,1,PEATON-AUTO,2019-03-02,SALVIGNY Y MOM,CALLE,SALVIGNY,MOM,SALVIGNY y MOM,COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.4338383,-34.64457699",-58.4338383,-34.64457699
2019-0014,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,69,Entre 61 y 80,2019,2,20,Miercoles,17,17:30:00,1,MOTO-OBJETO FIJO,2019-02-20,"LAMARCA, EMILIO 5402",CALLE,"LAMARCA, EMILIO",,"LAMARCA, EMILIO 5402",COMUNA 11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,"-58.51664939,-34.58657938",-58.51664939,-34.58657938
2019-0015,CONDUCTOR,OBJETO FIJO,AUTO,MASCULINO,21,Entre 21 y 40,2019,2,23,Sabado,6,06:57:00,1,AUTO-OBJETO FIJO,2019-02-23,SAN MARTIN AV. 5638,AVENIDA,SAN MARTIN AV.,,SAN MARTIN AV. 5638,COMUNA 11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,"-58.49613012,-34.59703502",-58.49613012,-34.59703502
2019-0016,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,40,Entre 41 y 60,2019,2,24,Domingo,2,02:00:00,1,MOTO-PASAJEROS,2019-02-24,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",CALLE,"CARRILLO, RAMON, DR.",FINOCHIETTO ENRIQUE DR.,"CARRILLO, RAMON, DR. y FINOCHIETTO ENRIQUE DR.",COMUNA 4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,"-58.38313603,-34.63356284",-58.38313603,-34.63356284
2019-0017,CONDUCTOR,PASAJEROS,AUTO,MASCULINO,22,Entre 21 y 40,2019,3,3,Domingo,7,07:00:00,1,AUTO-PASAJEROS,2019-03-07,MEXICO Y PICHINCHA,CALLE,MEXICO,PICHINCHA,MEXICO y PICHINCHA,COMUNA 3,BALVANERA - SAN CRISTOBAL,"-58.39914719,-34.61632317",-58.39914719,-34.61632317
2019-0018,PEATON,AUTO,PEATON,FEMENINO,29,Entre 21 y 40,2019,3,3,Domingo,23,23:30:00,1,PEATON-AUTO,2019-03-03,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.","UDAONDO, GUILLERMO AV.","CANTILO, INT. y UDAONDO, GUILLERMO AV.",COMUNA 13,BELGRANO - COLEGIALES - NUÃ‘EZ,"-58.44927253,-34.54048625",-58.44927253,-34.54048625
2019-0019,CONDUCTOR,AUTO,MOTO,MASCULINO,0,Menos de 20,2019,3,6,Miercoles,12,12:00:00,1,MOTO-AUTO,,DEL LIBERTADOR AV. 6326,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 6326,COMUNA 13,BELGRANO - COLEGIALES - NUÃ‘EZ,"-58.45049163,-34.55374003",-58.45049163,-34.55374003
2019-0020,CONDUCTOR,AUTO,MOTO,MASCULINO,43,Entre 41 y 60,2019,3,7,Jueves,21,21:01:00,1,MOTO-AUTO,2019-03-07,CHICLANA AV. 3444,AVENIDA,CHICLANA AV.,,CHICLANA AV. 3444,COMUNA 5,ALMAGRO - BOEDO,"-58.41288952,-34.63572989",-58.41288952,-34.63572989
2019-0021,CONDUCTOR,AUTO,MOTO,MASCULINO,23,Entre 21 y 40,2019,3,15,Viernes,22,22:50:00,1,MOTO-AUTO,2019-03-16,BOYACA AV. Y YERBAL,AVENIDA,BOYACA AV.,YERBAL,BOYACA AV. y YERBAL,COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.45743597,-34.62561234",-58.45743597,-34.62561234
2019-0022,PASAJERO_ACOMPAÑANTE,SD,AUTO,MASCULINO,0,Menos de 20,2019,3,15,Viernes,0,1900-01-02 00:00:00,1,AUTO-SD,2019-03-15,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),AVENIDA,ENTRE RIOS AV.,,ENTRE RIOS AV. 1260,COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.39123782,-34.62352245",-58.39123782,-34.62352245
2019-0023,CONDUCTOR,OBJETO FIJO,AUTO,MASCULINO,34,Entre 21 y 40,2019,3,16,Sabado,8,08:28:00,1,AUTO-OBJETO FIJO,2019-03-16,"PAZ, GRAL. AV. Y JACQUES, AMADEO",GRAL PAZ,"PAZ, GRAL. AV.","JACQUES, AMADEO","PAZ, GRAL. AV. y JACQUES, AMADEO",COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.52922765,-34.63637963",-58.52922765,-34.63637963
2019-0024,CONDUCTOR,CARGAS,MOTO,MASCULINO,32,Entre 21 y 40,2019,3,19,Martes,7,1900-01-14 07:12:00,1,MOTO-CARGAS,2019-03-19,ANTARTIDA ARGENTINA AV. 1325,AVENIDA,ANTARTIDA ARGENTINA AV.,,ANTARTIDA ARGENTINA AV. 1325,COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.37208118,-34.58541957",-58.37208118,-34.58541957
2019-0025,PEATON,AUTO,PEATON,MASCULINO,27,Entre 21 y 40,2019,3,22,Viernes,13,13:10:00,1,PEATON-AUTO,2019-04-04,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",CALLE,"MITRE, BARTOLOME",SANCHEZ DE BUSTAMANTE,"MITRE, BARTOLOME y SANCHEZ DE BUSTAMANTE",COMUNA 5,ALMAGRO - BOEDO,"-58.41458534,-34.60937557",-58.41458534,-34.60937557
2019-0026,PEATON,PASAJEROS,PEATON,MASCULINO,0,Menos de 20,2019,3,28,Jueves,7,07:32:00,1,PEATON-PASAJEROS,2019-03-28,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LARRAZABAL",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","PAZ, GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",COMUNA 8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,"-58.47976785,-34.69153196",-58.47976785,-34.69153196
2019-0027,CICLISTA,MULTIPLE,BICICLETA,MASCULINO,37,Entre 21 y 40,2019,3,28,Jueves,11,11:11:00,1,MULTIPLE,2019-03-28,SANTA FE AV. Y AZCUENAGA,AVENIDA,SANTA FE AV.,AZCUENAGA,SANTA FE AV. y AZCUENAGA,COMUNA 2,RECOLETA,"-58.39990285,-34.59511714",-58.39990285,-34.59511714
2019-0028,PEATON,PASAJEROS,PEATON,FEMENINO,0,Menos de 20,2019,4,6,Sabado,9,09:15:00,1,PEATON-PASAJEROS,2019-04-06,"JUSTO, JUAN B. AV. y OROÑO, NICASIO",AVENIDA,"JUSTO, JUAN B. AV.","ORO?O, NICASIO","JUSTO, JUAN B. AV. y OROÃ‘O, NICASIO",COMUNA 11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,"-58.46051346,-34.60588536",-58.46051346,-34.60588536
2019-0029,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,27,Entre 21 y 40,2019,4,7,Domingo,10,10:15:00,1,MOTO-OBJETO FIJO,2019-04-07,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LACARRA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","PAZ, GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",COMUNA 8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,"-58.47976785,-34.69153196",-58.47976785,-34.69153196
2019-0030,CONDUCTOR,CARGAS,MOTO,MASCULINO,25,Entre 21 y 40,2019,4,9,Martes,16,16:00:00,1,MOTO-CARGAS,2019-04-09,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",CALLE,"ALVAREZ, DONATO, TTE. GRAL.",YERBAL,"ALVAREZ, DONATO, TTE. GRAL. y YERBAL",COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.45457546,-34.62447891",-58.45457546,-34.62447891
2019-0031,CICLISTA,CARGAS,BICICLETA,MASCULINO,20,Entre 21 y 40,2019,4,12,Viernes,19,19:55:00,1,BICICLETA-CARGAS,2019-04-12,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,"MADERO, EDUARDO AV.","CORDOBA AV. y MADERO, EDUARDO AV.",COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.36951669,-34.59832047",-58.36951669,-34.59832047
2019-0032,PEATON,AUTO,PEATON,FEMENINO,83,Más de 80,2019,4,16,Martes,11,11:00:00,1,PEATON-AUTO,2019-04-18,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",AVENIDA,CAMARONES,"ALVAREZ, DONATO, TTE. GRAL. AV.","CAMARONES y ALVAREZ, DONATO, TTE. GRAL. AV.",COMUNA 11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,"-58.46415322,-34.6044379",-58.46415322,-34.6044379
2019-0033,CONDUCTOR,SD,MOTO,MASCULINO,25,Entre 21 y 40,2019,4,18,Jueves,1,01:00:00,1,MOTO-SD,2019-04-18,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",AUTOPISTA,AUTOPISTA 25 DE MAYO,"HUERGO, ING. AV.","AUTOPISTA 25 DE MAYO y HUERGO, ING. AV.",COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.36607137,-34.62150748",-58.36607137,-34.62150748
2019-0034,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,0,Menos de 20,2019,4,21,Domingo,9,09:08:00,1,MOTO-OBJETO FIJO,2019-04-21,"MORENO, PERITO AV. 3050",AVENIDA,"MORENO, PERITO AV.",,"MORENO, PERITO AV. 3050",COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.45537373,-34.65093074",-58.45537373,-34.65093074
2019-0035,PEATON,BICICLETA,PEATON,FEMENINO,75,Entre 61 y 80,2019,4,23,Martes,14,14:10:00,1,PEATON-BICICLETA,2019-04-23,SUIPACHA 665,CALLE,SUIPACHA,,SUIPACHA 665,COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.37942637,-34.60053054",-58.37942637,-34.60053054
2019-0036,CONDUCTOR,AUTO,MOTO,MASCULINO,34,Entre 21 y 40,2019,4,26,Viernes,22,22:46:00,1,MOTO-AUTO,2019-05-02,RIGLOS Y FORMOSA,CALLE,RIGLOS,FORMOSA,RIGLOS y FORMOSA,COMUNA 6,CABALLITO,"-58.4368044,-34.62147504",-58.4368044,-34.62147504
2019-0037,CONDUCTOR,AUTO,MOTO,MASCULINO,17,Menos de 20,2019,5,1,Miercoles,23,23:10:00,1,MOTO-AUTO,2019-05-01,LA RIOJA E INDEPENDENCIA AV.,AVENIDA,LA RIOJA,INDEPENDENCIA AV.,LA RIOJA e INDEPENDENCIA AV.,COMUNA 3,BALVANERA - SAN CRISTOBAL,"-58.40778291,-34.61971907",-58.40778291,-34.61971907
